id,day,month,year,date,location,OSGridRef,latitude,longitude,Nation
1,27,may,1199,27-5-1199,Westminster,TQ3016079670,51.500988,-0.12617168,England
12,7,june,1199,7-6-1199,Northampton,SP7549060562,52.238083,-0.89592755,England
17,12,june,1199,12-6-1199,Canterbury,TR1454057430,51.275608,1.0745524,England
21,16,june,1199,16-6-1199,Shoreham,TQ5230063500,51.350174,0.18562372,England
22,17,june,1199,17-6-1199,Shoreham,TQ5230063500,51.350174,0.18562372,England
23,18,june,1199,18-6-1199,Shoreham,TQ5230063500,51.350174,0.18562372,England
25,20,june,1199,20-6-1199,Shoreham,TQ5230063500,51.350174,0.18562372,England
34,29,june,1199,29-6-1199,Roche-Orival,,49.32627753,1.020096175,France
36,1,july,1199,1-7-1199,Rouen,,49.442778,1.088611,France
38,3,july,1199,3-7-1199,Pont-Audemer,,49.36,0.51,France
40,5,july,1199,5-7-1199,Bonneville-sur-Touque,,49.3389,0.1206,France
42,7,july,1199,7-7-1199,Argentan,,48.75,-0.02,France
43,8,july,1199,8-7-1199,Falaise,,48.897222,-0.1975,France
44,9,july,1199,9-7-1199,Falaise,,48.897222,-0.1975,France
49,14,july,1199,14-7-1199,Seez,,48.6053,0.1719,France
50,15,july,1199,15-7-1199,Seez,,48.6053,0.1719,France
51,16,july,1199,16-7-1199,Seez,,48.6053,0.1719,France
52,17,july,1199,17-7-1199,Vaudreuil,,49.2569,1.2067,France
53,18,july,1199,18-7-1199,Vaudreuil,,49.2569,1.2067,France
54,19,july,1199,19-7-1199,Verneuil,,48.7394,0.9286,France
55,19,july,1199,19-7-1199,Roche-Orival,,49.32627753,1.020096175,France
56,20,july,1199,20-7-1199,Roche-Orival,,49.32627753,1.020096175,France
57,21,july,1199,21-7-1199,Roche-Orival,,49.32627753,1.020096175,France
59,23,july,1199,23-7-1199,Verneuil,,48.7394,0.9286,France
60,24,july,1199,24-7-1199,Verneuil,,48.7394,0.9286,France
61,25,july,1199,25-7-1199,Verneuil,,48.7394,0.9286,France
66,30,july,1199,30-7-1199,Roche-Orival,,49.32627753,1.020096175,France
67,30,july,1199,30-7-1199,Rouen,,49.442778,1.088611,France
68,31,july,1199,31-7-1199,Roche-Orival,,49.32627753,1.020096175,France
69,31,july,1199,31-7-1199,Rouen,,49.442778,1.088611,France
70,1,august,1199,1-8-1199,Rouen,,49.442778,1.088611,France
72,3,august,1199,3-8-1199,Chambrai,,49.0758,1.3069,France
73,4,august,1199,4-8-1199,Rouen,,49.442778,1.088611,France
75,6,august,1199,6-8-1199,Argentan,,48.75,-0.02,France
76,6,august,1199,6-8-1199,Rouen,,49.442778,1.088611,France
77,7,august,1199,7-8-1199,Argentan,,48.75,-0.02,France
78,7,august,1199,7-8-1199,Seez,,48.6053,0.1719,France
79,8,august,1199,8-8-1199,Seez,,48.6053,0.1719,France
81,10,august,1199,10-8-1199,Rouen,,49.442778,1.088611,France
89,18,august,1199,18-8-1199,Roche-Andely,,49.238,1.4025,France
90,19,august,1199,19-8-1199,Roche-Andely,,49.238,1.4025,France
91,19,august,1199,19-8-1199,Vaudreuil,,49.2569,1.2067,France
92,20,august,1199,20-8-1199,Vaudreuil,,49.2569,1.2067,France
93,21,august,1199,21-8-1199,Roche-Orival,,49.32627753,1.020096175,France
94,22,august,1199,22-8-1199,Rouen,,49.442778,1.088611,France
95,23,august,1199,23-8-1199,Rouen,,49.442778,1.088611,France
96,24,august,1199,24-8-1199,Rouen,,49.442778,1.088611,France
97,25,august,1199,25-8-1199,Rouen,,49.442778,1.088611,France
98,26,august,1199,26-8-1199,Rouen,,49.442778,1.088611,France
100,28,august,1199,28-8-1199,Roche-Andely,,49.238,1.4025,France
101,29,august,1199,29-8-1199,Roche-Andely,,49.238,1.4025,France
102,30,august,1199,30-8-1199,Roche-Andely,,49.238,1.4025,France
103,30,august,1199,30-8-1199,Rouen,,49.442778,1.088611,France
104,31,august,1199,31-8-1199,Roche-Andely,,49.238,1.4025,France
105,1,september,1199,1-9-1199,Roche-Andely,,49.238,1.4025,France
107,3,september,1199,3-9-1199,Rouen,,49.442778,1.088611,France
108,4,september,1199,4-9-1199,Orival,,49.3128,0.9975,France
109,5,september,1199,5-9-1199,Orival,,49.3128,0.9975,France
110,6,september,1199,6-9-1199,Orival,,49.3128,0.9975,France
111,6,september,1199,6-9-1199,Rouen,,49.442778,1.088611,France
112,7,september,1199,7-9-1199,Rouen,,49.442778,1.088611,France
113,8,september,1199,8-9-1199,Lire,,48.9186,0.7508,France
117,12,september,1199,12-9-1199,Bourg-le-Roi,,48.3461,0.1319,France
118,13,september,1199,13-9-1199,St. Remy,,47.3981,-0.3144,France
121,16,september,1199,16-9-1199,Bourg-le-Roi,,48.3461,0.1319,France
122,17,september,1199,17-9-1199,Bourg-le-Roi,,48.3461,0.1319,France
123,18,september,1199,18-9-1199,Anvers-le-Homont,,47.903055,-0.350555,France
127,22,september,1199,22-9-1199,Le Mans,,48.0077,0.1984,France
128,23,september,1199,23-9-1199,Le Mans,,48.0077,0.1984,France
129,23,september,1199,23-9-1199,Chinon,,47.1678,0.2436,France
130,24,september,1199,24-9-1199,Chinon,,47.1678,0.2436,France
131,25,september,1199,25-9-1199,Chinon,,47.1678,0.2436,France
132,26,september,1199,26-9-1199,Chinon,,47.1678,0.2436,France
133,27,september,1199,27-9-1199,Le Mans,,48.0077,0.1984,France
134,28,september,1199,28-9-1199,Le Mans,,48.0077,0.1984,France
135,29,september,1199,29-9-1199,Le Mans,,48.0077,0.1984,France
136,29,september,1199,29-9-1199,Chinon,,47.1678,0.2436,France
137,30,september,1199,30-9-1199,Le Mans,,48.0077,0.1984,France
143,6,october,1199,6-10-1199,Saumur,,47.26,-0.0769,France
145,8,october,1199,8-10-1199,Le Mans,,48.0077,0.1984,France
146,9,october,1199,9-10-1199,Le Mans,,48.0077,0.1984,France
147,10,october,1199,10-10-1199,Le Mans,,48.0077,0.1984,France
148,11,october,1199,11-10-1199,Le Mans,,48.0077,0.1984,France
149,12,october,1199,12-10-1199,Verneuil,,48.7394,0.9286,France
150,13,october,1199,13-10-1199,Roche-Orival,,49.32627753,1.020096175,France
151,14,october,1199,14-10-1199,Vaudreuil,,49.2569,1.2067,France
152,14,october,1199,14-10-1199,Roche-Orival,,49.32627753,1.020096175,France
153,15,october,1199,15-10-1199,Roche-Orival,,49.32627753,1.020096175,France
156,18,october,1199,18-10-1199,Brione,,49.1956,0.7211,France
159,21,october,1199,21-10-1199,Chateau d'Andely,,49.238,1.4025,France
164,26,october,1199,26-10-1199,Roche-Andely,,49.238,1.4025,France
165,27,october,1199,27-10-1199,Roche-Andely,,49.238,1.4025,France
167,29,october,1199,29-10-1199,Harcourt,,49.1678,0.7872,France
172,3,november,1199,3-11-1199,Alençon,,48.4306,0.0931,France
174,5,november,1199,5-11-1199,La Fléche,,47.6959,-0.0747,France
175,6,november,1199,6-11-1199,La Fléche,,47.6959,-0.0747,France
177,8,november,1199,8-11-1199,Niort,,46.3258,-0.4606,France
181,12,november,1199,12-11-1199,La Haye,,46.9744,0.6986,France
184,15,november,1199,15-11-1199,Niort,,46.3258,-0.4606,France
191,22,november,1199,22-11-1199,Niort,,46.3258,-0.4606,France
192,23,november,1199,23-11-1199,Niort,,46.3258,-0.4606,France
193,24,november,1199,24-11-1199,Niort,,46.3258,-0.4606,France
202,3,december,1199,3-12-1199,Poitiers,,46.58,0.34,France
203,4,december,1199,4-12-1199,Poitiers,,46.58,0.34,France
204,5,december,1199,5-12-1199,Faye,,46.0211,0.1475,France
205,6,december,1199,6-12-1199,Chinon,,47.1678,0.2436,France
212,13,december,1199,13-12-1199,Vire,,47.9742,-0.297,France
214,15,december,1199,15-12-1199,Cherbourg,,49.63,-1.62,France
218,19,december,1199,19-12-1199,Cherbourg,,49.63,-1.62,France
225,26,december,1199,26-12-1199,Bures,,48.5639,0.4022,France
226,26,december,1199,26-12-1199,Caen,,49.18,-0.37,France
227,27,december,1199,27-12-1199,Caen,,49.18,-0.37,France
228,28,december,1199,28-12-1199,Caen,,49.18,-0.37,France
236,5,january,1200,5-1-1200,Bonneville-sur-Touque,,49.3389,0.1206,France
238,7,january,1200,7-1-1200,Lisieux,,49.15,0.23,France
239,,january,1200,-1-1200,Lire,,48.9186,0.7508,France
242,11,january,1200,11-1-1200,Roche-Andely,,49.238,1.4025,France
245,14,january,1200,14-1-1200,Roche-Orival,,49.32627753,1.020096175,France
246,15,january,1200,15-1-1200,Roche-Orival,,49.32627753,1.020096175,France
247,16,january,1200,16-1-1200,St. Vaubourg,,49.3215,1.0025,France
250,19,january,1200,19-1-1200,Pont-Audemer,,49.36,0.51,France
255,24,january,1200,24-1-1200,Caen,,49.18,-0.37,France
256,25,january,1200,25-1-1200,Caen,,49.18,-0.37,France
257,26,january,1200,26-1-1200,Caen,,49.18,-0.37,France
258,27,january,1200,27-1-1200,Caen,,49.18,-0.37,France
259,28,january,1200,28-1-1200,Caen,,49.18,-0.37,France
260,29,january,1200,29-1-1200,Bures,,48.5639,0.4022,France
261,30,january,1200,30-1-1200,Bures,,48.5639,0.4022,France
262,30,january,1200,30-1-1200,Carentan,,49.3,-1.25,France
263,31,january,1200,31-1-1200,Carentan,,49.3,-1.25,France
264,1,february,1200,1-2-1200,Valognes,,49.52,-1.47,France
265,2,february,1200,2-2-1200,Valognes,,49.52,-1.47,France
266,3,february,1200,3-2-1200,Valognes,,49.52,-1.47,France
267,4,february,1200,4-2-1200,Valognes,,49.52,-1.47,France
268,5,february,1200,5-2-1200,Barfleur,,49.6711,-1.2633,France
269,6,february,1200,6-2-1200,Barfleur,,49.6711,-1.2633,France
270,7,february,1200,7-2-1200,Barfleur,,49.6711,-1.2633,France
271,7,february,1200,7-2-1200,Valognes,,49.52,-1.47,France
274,10,february,1200,10-2-1200,Barfleur,,49.6711,-1.2633,France
280,16,february,1200,16-2-1200,Valognes,,49.52,-1.47,France
281,17,february,1200,17-2-1200,Valognes,,49.52,-1.47,France
282,18,february,1200,18-2-1200,Cherbourg,,49.63,-1.62,France
283,19,february,1200,19-2-1200,Cherbourg,,49.63,-1.62,France
286,22,february,1200,22-2-1200,Cherbourg,,49.63,-1.62,France
287,23,february,1200,23-2-1200,Valognes,,49.52,-1.47,France
288,23,february,1200,23-2-1200,Barfleur,,49.6711,-1.2633,France
289,24,february,1200,24-2-1200,Barfleur,,49.6711,-1.2633,France
292,27,february,1200,27-2-1200,Portsmouth,SU6441401094,50.805833,-1.087222,England
293,28,february,1200,28-2-1200,Portsmouth,SU6441401094,50.805833,-1.087222,England
294,28,february,1200,28-2-1200,Romsey,SU3542921187,50.989,-1.4966,England
296,1,march,1200,1-3-1200,Winchester,SU4779329466,51.062549,-1.3193687,England
297,2,march,1200,2-3-1200,Freemantle,SU4041612627,50.9117,-1.4265,England
298,3,march,1200,3-3-1200,Windsor,SU9683776912,51.482886,-0.60683638,England
299,4,march,1200,4-3-1200,Windsor,SU9683776912,51.482886,-0.60683638,England
301,6,march,1200,6-3-1200,Westminster,TQ3016079670,51.500988,-0.12617168,England
302,7,march,1200,7-3-1200,Westminster,TQ3016079670,51.500988,-0.12617168,England
303,8,march,1200,8-3-1200,Westminster,TQ3016079670,51.500988,-0.12617168,England
305,10,march,1200,10-3-1200,Woodstock,SP4400016000,51.840878,-1.362755,England
306,11,march,1200,11-3-1200,Woodstock,SP4400016000,51.840878,-1.362755,England
307,12,march,1200,12-3-1200,Woodstock,SP4400016000,51.840878,-1.362755,England
310,15,march,1200,15-3-1200,Woodstock,SP4400016000,51.840878,-1.362755,England
311,15,march,1200,15-3-1200,Silverstone,SP6696743966,52.09,-1.024,England
312,16,march,1200,16-3-1200,Northampton,SP7549060562,52.238083,-0.89592755,England
315,19,march,1200,19-3-1200,Clipstone,SK5977264026,53.17,-1.1073,England
316,20,march,1200,20-3-1200,Tickhill,SK5900092999,53.43049,-1.11348,England
317,21,march,1200,21-3-1200,Tickhill,SK5900092999,53.43049,-1.11348,England
318,22,march,1200,22-3-1200,Tickhill,SK5900092999,53.43049,-1.11348,England
321,25,march,1200,25-3-1200,York,SE6030051700,53.957883,-1.0825156,England
322,26,march,1200,26-3-1200,York,SE6030051700,53.957883,-1.0825156,England
323,27,march,1200,27-3-1200,York,SE6030051700,53.957883,-1.0825156,England
324,28,march,1200,28-3-1200,York,SE6030051700,53.957883,-1.0825156,England
325,28,march,1200,28-3-1200,Brotherton,SE4816225915,53.72742,-1.27151,England
326,28,march,1200,28-3-1200,Doncaster,SE5741703562,53.525594,-1.1353707,England
328,30,march,1200,30-3-1200,Bolsover,SK4766070610,53.2304,-1.2875,England
329,31,march,1200,31-3-1200,Derby,SK3524236342,52.92334,-1.4772494,England
330,31,march,1200,31-3-1200,Burton-upon-Trent,SK2459322771,52.801944,-1.636667,England
331,1,april,1200,1-4-1200,Burton-upon-Trent,SK2459322771,52.801944,-1.636667,England
332,2,april,1200,2-4-1200,Lichfield,SK1182409548,52.6835,-1.82653,England
333,3,april,1200,3-4-1200,Lichfield,SK1182409548,52.6835,-1.82653,England
334,4,april,1200,4-4-1200,Lichfield,SK1182409548,52.6835,-1.82653,England
335,4,april,1200,4-4-1200,Brewood,SJ8834408816,52.67692,-2.17383,England
336,5,april,1200,5-4-1200,Kinfare,SO8460183451,52.4488,-2.228,England
337,6,april,1200,6-4-1200,Worcester,SO8490054800,52.191231,-2.2223083,England
338,7,april,1200,7-4-1200,Worcester,SO8490054800,52.191231,-2.2223083,England
340,9,april,1200,9-4-1200,Worcester,SO8490054800,52.191231,-2.2223083,England
341,10,april,1200,10-4-1200,Worcester,SO8490054800,52.191231,-2.2223083,England
342,11,april,1200,11-4-1200,Worcester,SO8490054800,52.191231,-2.2223083,England
344,13,april,1200,13-4-1200,Farringdon,TQ3166481925,51.520905,-0.103675,England
347,16,april,1200,16-4-1200,Windsor,SU9683776912,51.482886,-0.60683638,England
348,17,april,1200,17-4-1200,Windsor,SU9683776912,51.482886,-0.60683638,England
349,18,april,1200,18-4-1200,Westminster,TQ3016079670,51.500988,-0.12617168,England
350,19,april,1200,19-4-1200,Westminster,TQ3016079670,51.500988,-0.12617168,England
351,20,april,1200,20-4-1200,Westminster,TQ3016079670,51.500988,-0.12617168,England
352,21,april,1200,21-4-1200,Fulham,TQ2543377527,51.4828,-0.195,England
353,22,april,1200,22-4-1200,Guildford,SU9976049312,51.23428,-0.57249337,England
354,23,april,1200,23-4-1200,Guildford,SU9976049312,51.23428,-0.57249337,England
355,23,april,1200,23-4-1200,Alton,SU7165739446,51.1498,-0.9769,England
356,24,april,1200,24-4-1200,Porchester,SU6205605088,50.842,-1.12,England
357,24,april,1200,24-4-1200,Bishop's Waltham,SU5546017425,50.9536,-1.2118,England
358,25,april,1200,25-4-1200,Bishop's Waltham,SU5546017425,50.9536,-1.2118,England
359,25,april,1200,25-4-1200,Porchester,SU6205605088,50.842,-1.12,England
360,26,april,1200,26-4-1200,Porchester,SU6205605088,50.842,-1.12,England
361,26,april,1200,26-4-1200,Portsmouth,SU6441401094,50.805833,-1.087222,England
362,27,april,1200,27-4-1200,Porchester,SU6205605088,50.842,-1.12,England
363,27,april,1200,27-4-1200,Southwick,TQ2410005529,50.836,-0.239,England
364,28,april,1200,28-4-1200,Porchester,SU6205605088,50.842,-1.12,England
368,2,may,1200,2-5-1200,Valognes,,49.52,-1.47,France
371,5,may,1200,5-5-1200,Caen,,49.18,-0.37,France
373,7,may,1200,7-5-1200,Bonneville-sur-Touque,,49.3389,0.1206,France
375,9,may,1200,9-5-1200,Roche-Orival,,49.32627753,1.020096175,France
377,11,may,1200,11-5-1200,Roche-Andely,,49.238,1.4025,France
378,12,may,1200,12-5-1200,Roche-Andely,,49.238,1.4025,France
382,16,may,1200,16-5-1200,L'isle-près-Gaillon,,49.16,1.34,France
383,16,may,1200,16-5-1200,Butavant,,49.238,1.4025,France
384,17,may,1200,17-5-1200,Roche-Andely,,49.238,1.4025,France
385,18,may,1200,18-5-1200,Roche-Andely,,49.238,1.4025,France
386,19,may,1200,19-5-1200,Roche-Andely,,49.238,1.4025,France
387,20,may,1200,20-5-1200,Roche-Andely,,49.238,1.4025,France
388,21,may,1200,21-5-1200,Roche-Andely,,49.238,1.4025,France
389,22,may,1200,22-5-1200,Roche-Andely,,49.238,1.4025,France
390,23,may,1200,23-5-1200,Roche-Andely,,49.238,1.4025,France
391,24,may,1200,24-5-1200,Roche-Andely,,49.238,1.4025,France
392,25,may,1200,25-5-1200,Roche-Andely,,49.238,1.4025,France
393,25,may,1200,25-5-1200,Orival,,49.3128,0.9975,France
394,26,may,1200,26-5-1200,Roche-Andely,,49.238,1.4025,France
395,26,may,1200,26-5-1200,Orival,,49.3128,0.9975,France
397,28,may,1200,28-5-1200,Pont-Audemer,,49.36,0.51,France
398,29,may,1200,29-5-1200,Pont-Audemer,,49.36,0.51,France
399,30,may,1200,30-5-1200,Pont-Audemer,,49.36,0.51,France
400,30,may,1200,30-5-1200,Hébertot,,49.3139,0.2803,France
402,1,june,1200,1-6-1200,Troarn,,49.1822,-0.1833,France
403,1,june,1200,1-6-1200,Caen,,49.18,-0.37,France
404,2,june,1200,2-6-1200,Caen,,49.18,-0.37,France
405,3,june,1200,3-6-1200,Caen,,49.18,-0.37,France
406,4,june,1200,4-6-1200,Falaise,,48.897222,-0.1975,France
407,5,june,1200,5-6-1200,Falaise,,48.897222,-0.1975,France
408,5,june,1200,5-6-1200,Argentan,,48.75,-0.02,France
409,6,june,1200,6-6-1200,Argentan,,48.75,-0.02,France
410,7,june,1200,7-6-1200,Argentan,,48.75,-0.02,France
411,8,june,1200,8-6-1200,Argentan,,48.75,-0.02,France
412,10,june,1200,10-6-1200,Le Mans,,48.0077,0.1984,France
413,9,june,1200,9-6-1200,Le Mans,,48.0077,0.1984,France
414,10,june,1200,10-6-1200,La Fléche,,47.6959,-0.0747,France
420,16,june,1200,16-6-1200,Chinon,,47.1678,0.2436,France
422,18,june,1200,18-6-1200,Le Genest,,48.0992,-0.8878,France
423,18,june,1200,18-6-1200,Angers,,47.473612,-0.554167,France
424,19,june,1200,19-6-1200,Angers,,47.473612,-0.554167,France
425,20,june,1200,20-6-1200,Angers,,47.473612,-0.554167,France
426,21,june,1200,21-6-1200,Angers,,47.473612,-0.554167,France
428,23,june,1200,23-6-1200,Chinon,,47.1678,0.2436,France
429,24,june,1200,24-6-1200,Chinon,,47.1678,0.2436,France
430,25,june,1200,25-6-1200,Chinon,,47.1678,0.2436,France
431,26,june,1200,26-6-1200,Chinon,,47.1678,0.2436,France
432,26,june,1200,26-6-1200,Tours,,47.2436,0.6892,France
433,27,june,1200,27-6-1200,Tours,,47.2436,0.6892,France
434,28,june,1200,28-6-1200,Tours,,47.2436,0.6892,France
435,29,june,1200,29-6-1200,Tours,,47.2436,0.6892,France
436,30,june,1200,30-6-1200,Tours,,47.2436,0.6892,France
437,1,july,1200,1-7-1200,Loches,,47.1292,0.9961,France
440,4,july,1200,4-7-1200,Châtelerault,,46.8178,0.5461,France
441,4,july,1200,4-7-1200,Poitiers,,46.58,0.34,France
444,7,july,1200,7-7-1200,Poitiers,,46.58,0.34,France
447,10,july,1200,10-7-1200,St. Jean d'Angely,,45.9466,-0.5294,France
448,10,july,1200,10-7-1200,Coignac,,45.7,-0.33,France
449,11,july,1200,11-7-1200,Coignac,,45.7,-0.33,France
450,11,july,1200,11-7-1200,Barbecieux,,45.4736,-0.1542,France
452,13,july,1200,13-7-1200,Barbecieux,,45.4736,-0.1542,France
453,14,july,1200,14-7-1200,Bourdeaux,,44.84,-0.58,France
455,16,july,1200,16-7-1200,"Bois, Saintonge",,45.4881,-0.5986,France
456,17,july,1200,17-7-1200,"Bois, Saintonge",,45.4881,-0.5986,France
457,18,july,1200,18-7-1200,"Bois, Saintonge",,45.4881,-0.5986,France
458,18,july,1200,18-7-1200,Bourdeaux,,44.84,-0.58,France
467,27,july,1200,27-7-1200,St. Sever,,43.7575,-0.5731,France
472,1,august,1200,1-8-1200,Condom,,43.96,0.37,France
473,2,august,1200,2-8-1200,Condom,,43.96,0.37,France
477,6,august,1200,6-8-1200,Condom,,43.96,0.37,France
478,6,august,1200,6-8-1200,La Plume,,44.1128,0.5322,France
483,11,august,1200,11-8-1200,Agen,,44.2049,0.6212,France
484,12,august,1200,12-8-1200,Agen,,44.2049,0.6212,France
486,14,august,1200,14-8-1200,La Rèole,,44.59,-0.04,France
487,15,august,1200,15-8-1200,La Rèole,,44.59,-0.04,France
488,16,august,1200,16-8-1200,La Rèole,,44.59,-0.04,France
494,22,august,1200,22-8-1200,Pèrigueux,,45.1929,0.7217,France
498,26,august,1200,26-8-1200,Angoulême,,45.65,0.16,France
499,27,august,1200,27-8-1200,Ruffec,,46.0294,0.2,France
500,28,august,1200,28-8-1200,Ruffec,,46.0294,0.2,France
501,28,august,1200,28-8-1200,Faye,,46.0211,0.1475,France
502,28,august,1200,28-8-1200,Poitiers,,46.58,0.34,France
504,30,august,1200,30-8-1200,Baugè,#N/A,#N/A,#N/A,#N/A
505,30,august,1200,30-8-1200,Chinon,,47.1678,0.2436,France
506,31,august,1200,31-8-1200,Chinon,,47.1678,0.2436,France
507,1,september,1200,1-9-1200,Baugé,,47.542,-0.103,France
508,2,september,1200,2-9-1200,La Fléche,,47.6959,-0.0747,France
509,3,september,1200,3-9-1200,La Fléche,,47.6959,-0.0747,France
510,3,september,1200,3-9-1200,La Suse,,47.8906,0.0261,France
511,4,september,1200,4-9-1200,La Suse,,47.8906,0.0261,France
512,5,september,1200,5-9-1200,Frènay,,47.616667,-1.5,France
513,6,september,1200,6-9-1200,Alençon,,48.4306,0.0931,France
514,7,september,1200,7-9-1200,Alençon,,48.4306,0.0931,France
515,8,september,1200,8-9-1200,Argentan,,48.75,-0.02,France
516,9,september,1200,9-9-1200,Argentan,,48.75,-0.02,France
517,10,september,1200,10-9-1200,Argentan,,48.75,-0.02,France
519,12,september,1200,12-9-1200,Carentan,,49.3,-1.25,France
520,13,september,1200,13-9-1200,Valognes,,49.52,-1.47,France
521,14,september,1200,14-9-1200,Valognes,,49.52,-1.47,France
522,15,september,1200,15-9-1200,Barfleur,,49.6711,-1.2633,France
523,16,september,1200,16-9-1200,Barfleur,,49.6711,-1.2633,France
524,17,september,1200,17-9-1200,Barfleur,,49.6711,-1.2633,France
527,20,september,1200,20-9-1200,Gonneville,,49.6392,-1.4642,France
528,21,september,1200,21-9-1200,Gonneville,,49.6392,-1.4642,France
529,22,september,1200,22-9-1200,Gonneville,,49.6392,-1.4642,France
530,23,september,1200,23-9-1200,Valognes,,49.52,-1.47,France
531,24,september,1200,24-9-1200,Valognes,,49.52,-1.47,France
532,24,september,1200,24-9-1200,Brix,,49.5458,-1.5778,France
533,25,september,1200,25-9-1200,Gonneville,,49.6392,-1.4642,France
534,25,september,1200,25-9-1200,Cherbourg,,49.63,-1.62,France
535,26,september,1200,26-9-1200,Cherbourg,,49.63,-1.62,France
536,27,september,1200,27-9-1200,Morfarville,,49.0433,-1.5765,France
537,28,september,1200,28-9-1200,Gonneville,,49.6392,-1.4642,France
540,1,october,1200,1-10-1200,Valognes,,49.52,-1.47,France
545,6,october,1200,6-10-1200,Freemantle,SU4041612627,50.9117,-1.4265,England
549,10,october,1200,10-10-1200,Westminster,TQ3016079670,51.500988,-0.12617168,England
550,11,october,1200,11-10-1200,Guildford,SU9976049312,51.23428,-0.57249337,England
551,12,october,1200,12-10-1200,Guildford,SU9976049312,51.23428,-0.57249337,England
552,12,october,1200,12-10-1200,Ashley,SJ7704484238,53.3545256,-2.3463463,England
553,13,october,1200,13-10-1200,Ashley,SJ7704484238,53.3545256,-2.3463463,England
554,14,october,1200,14-10-1200,Ashley,SJ7704484238,53.3545256,-2.3463463,England
555,15,october,1200,15-10-1200,Clarendon,SU1820130173,51.0706,-1.7416,England
556,16,october,1200,16-10-1200,Clarendon,SU1820130173,51.0706,-1.7416,England
559,19,october,1200,19-10-1200,Marlborough,SU1887169033,51.42,-1.73,England
560,20,october,1200,20-10-1200,Marlborough,SU1887169033,51.42,-1.73,England
561,21,october,1200,21-10-1200,Cricklade,SU1006293587,51.641,-1.856,England
562,21,october,1200,21-10-1200,Chelsworth,TL9806248013,52.095,0.89,England
563,22,october,1200,22-10-1200,Chelsworth,TL9806248013,52.095,0.89,England
564,23,october,1200,23-10-1200,Malmesbury,ST9330787243,51.584,-2.098,England
565,23,october,1200,23-10-1200,Bradenstoke,SU0016679453,51.514,-1.999,England
566,24,october,1200,24-10-1200,Bradenstoke,SU0016679453,51.514,-1.999,England
567,25,october,1200,25-10-1200,Stanley,ST9568072910,51.455153,-2.063564,England
568,26,october,1200,26-10-1200,Melksham,ST9049063558,51.371,-2.138,England
570,28,october,1200,28-10-1200,Winterbourne,ST6509880736,51.52445,-2.50447,England
571,28,october,1200,28-10-1200,Berkeley,ST6836999238,51.691,-2.459,England
572,29,october,1200,29-10-1200,Gloucester,SO8320018600,51.865722,-2.2453868,England
573,30,october,1200,30-10-1200,Gloucester,SO8320018600,51.865722,-2.2453868,England
574,30,october,1200,30-10-1200,Westbury,ST8676951222,51.26,-2.191,England
575,31,october,1200,31-10-1200,Westbury,ST8676951222,51.26,-2.191,England
576,1,november,1200,1-11-1200,St. Briavells,SO5604104400,51.736571,-2.637979,England
577,2,november,1200,2-11-1200,St. Briavells,SO5604104400,51.736571,-2.637979,England
579,4,november,1200,4-11-1200,Hereford,SO5100440033,52.0565,-2.716,England
581,6,november,1200,6-11-1200,Ledbury,SO7104537362,52.0339,-2.4235,England
582,7,november,1200,7-11-1200,Upton Bishop,SO6458728071,51.95,-2.516667,England
583,8,november,1200,8-11-1200,Feckenham,SP0083161317,52.250033,-1.989251,England
584,9,november,1200,9-11-1200,Feckenham,SP0083161317,52.250033,-1.989251,England
586,11,november,1200,11-11-1200,Bridgenorth,SO7164293098,52.535,-2.4195,England
588,13,november,1200,13-11-1200,Bridgenorth,SO7164293098,52.535,-2.4195,England
590,15,november,1200,15-11-1200,Haywood,SK0009722493,52.799996,-2.0000023,England
591,16,november,1200,16-11-1200,Burton-upon-Trent,SK2459322771,52.801944,-1.636667,England
592,17,november,1200,17-11-1200,Melburn,SK3857525205,52.823,-1.429,England
593,18,november,1200,18-11-1200,Melburn,SK3857525205,52.823,-1.429,England
594,19,november,1200,19-11-1200,Melburn,SK3857525205,52.823,-1.429,England
595,19,november,1200,19-11-1200,Nottingham,SK5700040000,52.954357,-1.1530111,England
596,20,november,1200,20-11-1200,Clipstone,SK5977264026,53.17,-1.1073,England
597,21,november,1200,21-11-1200,Lincoln,SK9746471804,53.234336,-0.54124564,England
598,22,november,1200,22-11-1200,Lincoln,SK9746471804,53.234336,-0.54124564,England
599,23,november,1200,23-11-1200,Lincoln,SK9746471804,53.234336,-0.54124564,England
600,24,november,1200,24-11-1200,Lincoln,SK9746471804,53.234336,-0.54124564,England
601,25,november,1200,25-11-1200,Lincoln,SK9746471804,53.234336,-0.54124564,England
602,26,november,1200,26-11-1200,Lincoln,SK9746471804,53.234336,-0.54124564,England
603,26,november,1200,26-11-1200,Sleaford,TF0661145475,52.996,-0.413,England
604,27,november,1200,27-11-1200,Sleaford,TF0661145475,52.996,-0.413,England
605,27,november,1200,27-11-1200,Stamford,TF0282607016,52.651142,-0.48146188,England
606,28,november,1200,28-11-1200,Geddington,SP8935383036,52.438,-0.687,England
607,29,november,1200,29-11-1200,Northampton,SP7549060562,52.238083,-0.89592755,England
610,2,december,1200,2-12-1200,Abingdon,SU4968596712,51.667,-1.283,England
611,3,december,1200,3-12-1200,Abingdon,SU4968596712,51.667,-1.283,England
612,3,december,1200,3-12-1200,Bedwin,SU2779764514,51.379,-1.602,England
613,4,december,1200,4-12-1200,Ludgershall,SU2647550827,51.256,-1.622,England
